Group,Block,Trial,Sentence,Verb,Noun1,Noun2,ContextNounObj,Type,List,Bias,TrialGroup,AudioFile,CongruentPic,IncongruentPic,image1,image2,targetlocation,image1type,image2type,moddirection,instdirection,VerbTime,audiodur,GitLink_image1,GitLink_image2,GitLink_AudioFile,Rand
B,Training,134,Which toy did Tom smash?,smashed,NA,NA,NA,Question_Incongruent,2,Inst,,whichtoytomsmash.mp3,cowfencepost.png,cowrope.png,cowrope.png,cowfencepost.png,2,incongruent,congruent,NA,NA,1,2276,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/cowrope.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/cowfencepost.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whichtoytomsmash.mp3?raw=true,0.1146553
B,Training,141,Kate smashed the whale with the rope,smashed,whale,rope,whaletennisracket,Sentence,2,Inst,9,katewhalerope_nopauses.mp3,katewhaleropeinstleft2_context.png,katewhaleropemodright2_context.png,katewhaleropemodright2_context.png,katewhaleropeinstleft2_context.png,2,mod,inst,R,L,395,3042,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katewhaleropemodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katewhaleropeinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katewhalerope_nopauses.mp3?raw=true,0.126869104
B,Training,141,Which toy did Kate smash?,smashed,NA,NA,NA,Question_Incongruent,2,Inst,,whichtoykatesmash.mp3,whalerope.png,whalefencepost.png,whalefencepost.png,whalerope.png,2,incongruent,congruent,NA,NA,1,2276,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/whalefencepost.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/whalerope.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whichtoykatesmash.mp3?raw=true,0.126869104
B,Training,42,Tom hammered the turtle with the sticky note,hammered,turtle,sticky note,turtleoar,Sentence,2,Inst,6,tomturtlestickynote_nopauses.mp3,tomturtlestickynoteinstright2_context.png,tomturtlestickynotemodleft2_context.png,tomturtlestickynoteinstright2_context.png,tomturtlestickynotemodleft2_context.png,1,inst,mod,L,R,652,3367,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomturtlestickynoteinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomturtlestickynotemodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomturtlestickynote_nopauses.mp3?raw=true,0.131259578
B,Training,42,Which toy did Tom hammer?,hammered,NA,NA,NA,Question_Incongruent,2,Inst,,whichtoytomhammer.mp3,turtlestickynote.png,turtletape.png,turtletape.png,turtlestickynote.png,2,incongruent,congruent,NA,NA,1,1974,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/turtletape.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/turtlestickynote.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whichtoytomhammer.mp3?raw=true,0.131259578
B,Training,110,Tom stung the cow with the colored pencil,stung,cow,colored pencil,cowoar,Sentence,2,Inst,2,tomcowcoloredpencil_nopauses.mp3,tomcowcoloredpencilinstright2_context.png,tomcowcoloredpencilmodleft2_context.png,tomcowcoloredpencilinstright2_context.png,tomcowcoloredpencilmodleft2_context.png,1,inst,mod,L,R,661,3601,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomcowcoloredpencilinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomcowcoloredpencilmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomcowcoloredpencil_nopauses.mp3?raw=true,0.134220432
B,Training,110,What did Tom use?,stung,NA,NA,NA,Question_Congruent,2,Inst,,whatdidtomuse.mp3,coloredpencil.png,pin.png,pin.png,coloredpencil.png,2,incongruent,congruent,NA,NA,1,1544,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/pin.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/coloredpencil.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whatdidtomuse.mp3?raw=true,0.134220432
B,Training,105,Kate crushed the whale with the tweezers,crushed,whale,tweezers,whalemallet,Sentence,2,Inst,9,katewhaletweezers_nopauses.mp3,katewhaletweezersinstright2_context.png,katewhaletweezersmodleft2_context.png,katewhaletweezersinstright2_context.png,katewhaletweezersmodleft2_context.png,1,inst,mod,L,R,408,3079,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katewhaletweezersinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katewhaletweezersmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katewhaletweezers_nopauses.mp3?raw=true,0.135010133
B,Training,105,Which toy did Kate crush?,crushed,NA,NA,NA,Question_Incongruent,2,Inst,,whichtoykatecrush.mp3,whaletweezers.png,whalepliers.png,whalepliers.png,whaletweezers.png,2,incongruent,congruent,NA,NA,1,2229,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/whalepliers.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/whaletweezers.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whichtoykatecrush.mp3?raw=true,0.135010133
B,Training,28,Tom knocked on the lion with the pan,knocked on,lion,pan,lionladle,Sentence,2,Inst,4,tomlionpan_nopauses.mp3,tomlionpaninstleft2_context.png,tomlionpanmodright2_context.png,tomlionpanmodright2_context.png,tomlionpaninstleft2_context.png,2,mod,inst,R,L,659,3374,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomlionpanmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomlionpaninstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomlionpan_nopauses.mp3?raw=true,0.136342361
B,Training,28,Which toy did Tom knock on?,knocked on,NA,NA,NA,Question_Incongruent,2,Inst,,whichtoytomknockon.mp3,lionpan.png,lionwateringcan.png,lionpan.png,lionwateringcan.png,1,congruent,incongruent,NA,NA,1,2067,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/lionpan.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/lionwateringcan.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whichtoytomknockon.mp3?raw=true,0.136342361
B,Training,23,Kate hit the buffalo with the leaf,hit,buffalo,leaf,buffalotennisracket,Sentence,2,Inst,11,katebuffaloleaf_nopauses.mp3,katebuffaloleafinstleft2_context.png,katebuffaloleafmodright2_context.png,katebuffaloleafmodright2_context.png,katebuffaloleafinstleft2_context.png,2,mod,inst,R,L,435,2728,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katebuffaloleafmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katebuffaloleafinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katebuffaloleaf_nopauses.mp3?raw=true,0.137925182
B,Training,23,Which toy did Kate hit? ,hit,NA,NA,NA,Question_Incongruent,2,Inst,,whichtoykatehit.mp3,buffaloleaf.png,buffalopillow.png,buffaloleaf.png,buffalopillow.png,1,congruent,incongruent,NA,NA,1,1741,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/buffaloleaf.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/buffalopillow.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whichtoykatehit.mp3?raw=true,0.137925182
B,Training,113,Kate stung the frog with the colored pencil,stung,frog,colored pencil,frogoar,Sentence,2,Inst,5,katefrogcoloredpencil_nopauses.mp3,katefrogcoloredpencilinstleft2_context.png,katefrogcoloredpencilmodright2_context.png,katefrogcoloredpencilmodright2_context.png,katefrogcoloredpencilinstleft2_context.png,2,mod,inst,R,L,358,3474,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katefrogcoloredpencilmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katefrogcoloredpencilinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katefrogcoloredpencil_nopauses.mp3?raw=true,0.148266999
B,Training,113,Which toy did Kate sting?,stung,NA,NA,NA,Question_Incongruent,2,Inst,,whichtoykatesting.mp3,frogcoloredpencil.png,frogpin.png,frogpin.png,frogcoloredpencil.png,2,incongruent,congruent,NA,NA,1,2322,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/frogpin.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/frogcoloredpencil.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whichtoykatesting.mp3?raw=true,0.148266999
B,Training,74,Tom jabbed the cow with the tongs,jabbed,cow,tongs,cowladle,Sentence,2,Inst,2,tomcowtongs_nopauses.mp3,tomcowtongsinstleft2_context.png,tomcowtongsmodright2_context.png,tomcowtongsmodright2_context.png,tomcowtongsinstleft2_context.png,2,mod,inst,R,L,638,3089,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomcowtongsmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomcowtongsinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomcowtongs_nopauses.mp3?raw=true,0.156211902
B,Training,74,Which toy did Tom jab?,jabbed,NA,NA,NA,Question_Incongruent,2,Inst,,whichtoytomjab.mp3,cowtongs.png,cowsack.png,cowsack.png,cowtongs.png,2,incongruent,congruent,NA,NA,1,2322,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/cowsack.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/cowtongs.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whichtoytomjab.mp3?raw=true,0.156211902
B,Training,132,Tom slapped the hawk with the spatula,slapped,hawk,spatula,hawkmallet,Sentence,2,Inst,12,tomhawkspatula_nopauses.mp3,tomhawkspatulainstleft2_context.png,tomhawkspatulamodright2_context.png,tomhawkspatulamodright2_context.png,tomhawkspatulainstleft2_context.png,2,mod,inst,R,L,569,3320,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomhawkspatulamodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomhawkspatulainstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomhawkspatula_nopauses.mp3?raw=true,0.166541306
B,Training,132,Which toy did Tom slap?,slapped,NA,NA,NA,Question_Incongruent,2,Inst,,whichtoytomslap.mp3,hawkspatula.png,hawkspoon.png,hawkspatula.png,hawkspoon.png,1,congruent,incongruent,NA,NA,1,2322,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/hawkspatula.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/hawkspoon.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whichtoytomslap.mp3?raw=true,0.166541306
B,Training,106,Tom crushed the gorilla with the tweezers,crushed,gorilla,tweezers,gorillamallet,Sentence,2,Inst,10,tomgorillatweezers_nopauses.mp3,tomgorillatweezersinstleft2_context.png,tomgorillatweezersmodright2_context.png,tomgorillatweezersmodright2_context.png,tomgorillatweezersinstleft2_context.png,2,mod,inst,R,L,701,3424,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomgorillatweezersmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomgorillatweezersinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomgorillatweezers_nopauses.mp3?raw=true,0.170075888
B,Training,106,Which toy did Tom crush?,crushed,NA,NA,NA,Question_Incongruent,2,Inst,,whichtoytomcrush.mp3,gorillatweezers.png,gorillapliers.png,gorillapliers.png,gorillatweezers.png,2,incongruent,congruent,NA,NA,1,2206,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/gorillapliers.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/gorillatweezers.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whichtoytomcrush.mp3?raw=true,0.170075888
B,Training,94,Tom rubbed the gorilla with the megaphone,rubbed,gorilla,megaphone,gorillatennisracket,Sentence,2,Inst,10,tomgorillamegaphone_nopauses.mp3,tomgorillamegaphoneinstright2_context.png,tomgorillamegaphonemodleft2_context.png,tomgorillamegaphoneinstright2_context.png,tomgorillamegaphonemodleft2_context.png,1,inst,mod,L,R,572,3452,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomgorillamegaphoneinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomgorillamegaphonemodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomgorillamegaphone_nopauses.mp3?raw=true,0.172629806
B,Training,94,Which toy did Tom rub?,rubbed,NA,NA,NA,Question_Incongruent,2,Inst,,whichtoytomrub.mp3,gorillamegaphone.png,gorillawalkietalkie.png,gorillawalkietalkie.png,gorillamegaphone.png,2,incongruent,congruent,NA,NA,1,2090,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/gorillawalkietalkie.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/gorillamegaphone.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whichtoytomrub.mp3?raw=true,0.172629806
B,Training,40,Tom hammered the lion with the sticky note,hammered,lion,sticky note,lionoar,Sentence,2,Inst,4,tomlionstickynote_nopauses.mp3,tomlionstickynoteinstright2_context.png,tomlionstickynotemodleft2_context.png,tomlionstickynoteinstright2_context.png,tomlionstickynotemodleft2_context.png,1,inst,mod,L,R,572,3126,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomlionstickynoteinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomlionstickynotemodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomlionstickynote_nopauses.mp3?raw=true,0.182721158
B,Training,40,Which toy did Tom hammer?,hammered,NA,NA,NA,Question_Incongruent,2,Inst,,whichtoytomhammer.mp3,lionstickynote.png,liontape.png,lionstickynote.png,liontape.png,1,congruent,incongruent,NA,NA,1,1974,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/lionstickynote.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/liontape.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whichtoytomhammer.mp3?raw=true,0.182721158
B,Training,121,Kate slapped the dolphin with the spoon,slapped,dolphin,spoon,dolphinladle,Sentence,2,Inst,1,katedolphinspoon_nopauses.mp3,katedolphinspooninstright2_context.png,katedolphinspoonmodleft2_context.png,katedolphinspooninstright2_context.png,katedolphinspoonmodleft2_context.png,1,inst,mod,L,R,471,3035,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katedolphinspooninstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katedolphinspoonmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katedolphinspoon_nopauses.mp3?raw=true,0.183885852
B,Training,121,Which toy did Kate slap?,slapped,NA,NA,NA,Question_Incongruent,2,Inst,,whichtoykateslap.mp3,dolphinspoon.png,dolphinspatula.png,dolphinspatula.png,dolphinspoon.png,2,incongruent,congruent,NA,NA,1,2194,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/dolphinspatula.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/dolphinspoon.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whichtoykateslap.mp3?raw=true,0.183885852
